timestamp;accuracy;logitude;latitude;altitude;unknown
1311438941;0;9.42782;51.30484;0;Home
1311437577;0;9.42782;51.30484;0;Home
1311435777;0;9.42782;51.30484;0;Home
1311435334;55;9.427883;51.304865;0;Home
1311435274;55;9.427893;51.304939;0;Home
1311433977;10;9.4359588;51.3027648;0;unknown
1311432177;10;9.4359588;51.3027648;0;unknown
1311430377;10;9.4359588;51.3027648;0;unknown
1311429072;58;9.411387;51.447035;0;unknown
1311428952;58;9.411387;51.447035;0;unknown
1311428906;58;9.411387;51.447035;0;unknown
1311428786;64;9.411534;51.447124;0;unknown
1311428577;10;9.4359588;51.3027648;0;unknown
1311426777;10;9.4359588;51.3027648;0;unknown
1311425185;58;9.411268;51.447001;0;unknown
1311425108;64;9.411862;51.44717;0;unknown
1311425005;64;9.411862;51.44717;0;unknown
1311424977;10;9.4359588;51.3027648;0;unknown
1311424277;64;9.411862;51.44717;0;unknown
1311423177;10;9.4359588;51.3027648;0;unknown
1311421377;10;9.4359588;51.3027648;0;unknown
1311420676;64;9.411862;51.44717;0;unknown
1311419577;10;9.4359588;51.3027648;0;unknown
1311417777;10;9.4359588;51.3027648;0;unknown
1311417034;64;9.411862;51.44717;0;unknown
1311416854;64;9.411862;51.44717;0;unknown
1311416734;64;9.411862;51.44717;0;unknown
1311416314;64;9.411862;51.44717;0;unknown
1311416137;64;9.411862;51.44717;0;unknown
1311415977;10;9.4359588;51.3027648;0;unknown
1311414177;10;9.4359588;51.3027648;0;unknown
1311412528;64;9.411862;51.44717;0;unknown
1311412377;10;9.4359588;51.3027648;0;unknown
1311410577;10;9.4359588;51.3027648;0;unknown
1311408923;64;9.411993;51.446901;0;unknown
1311408803;64;9.411993;51.446901;0;unknown
1311408777;10;9.4359588;51.3027648;0;unknown
1311408567;64;9.411862;51.44717;0;unknown
1311408489;64;9.411862;51.44717;0;unknown
1311406977;10;9.4359588;51.3027648;0;unknown
1311405177;10;9.4359588;51.3027648;0;unknown
1311404484;64;9.411993;51.446901;0;unknown
1311403584;5000;9.473168;51.542904;0;unknown
1311403377;10;9.4359588;51.3027648;0;unknown
1311402677;2599;9.460027;51.41435;0;unknown
1311401577;10;9.4359588;51.3027648;0;unknown
1311400873;65;9.452579;51.308686;0;unknown
1311400756;60;9.4466;51.307651;0;unknown
1311399966;977;9.447798;51.299418;0;unknown
1311399777;10;9.4359588;51.3027648;0;unknown
1311399535;55;9.427651;51.304795;0;Home
1311398702;2534;9.432373;51.298983;0;unknown
1311397977;1459;9.435959;51.302765;0;unknown
1311396177;1459;9.435959;51.302765;0;unknown
1311395048;1459;9.435959;51.302765;0;unknown
1311394377;2534;9.432373;51.298983;0;unknown
1311392897;2534;9.432373;51.298983;0;unknown
1311392577;2534;9.432373;51.298983;0;unknown
1311390777;2534;9.432373;51.298983;0;unknown
1311389246;2534;9.432373;51.298983;0;unknown
1311388977;1459;9.434166;51.300874;0;unknown
1311387177;1459;9.434166;51.300874;0;unknown
1311385595;1459;9.434166;51.300874;0;unknown
1311385377;1459;9.435959;51.302765;0;unknown
1311383577;1459;9.435959;51.302765;0;unknown
1311381945;1459;9.435959;51.302765;0;unknown
1311381777;2534;9.432373;51.298983;0;unknown
1311381422;2534;9.432373;51.298983;0;unknown
1311379977;1459;9.435959;51.302765;0;unknown
1311378177;1459;9.435959;51.302765;0;unknown
1311377772;1459;9.435959;51.302765;0;unknown
1311377709;2534;9.432373;51.298983;0;unknown
1311376377;1459;9.435959;51.302765;0;unknown
1311374577;1459;9.435959;51.302765;0;unknown
1311374056;1459;9.435959;51.302765;0;unknown
1311373558;20;9.4276592;51.3047927;0;Home
1311372834;2534;9.432373;51.298983;0;unknown
1311372822;2534;9.432373;51.298983;0;unknown
1311372765;2534;9.432373;51.298983;0;unknown
1311354227;10;9.4600267;51.4143486;0;unknown
1311352427;10;9.4600267;51.4143486;0;unknown
1311350627;10;9.4600267;51.4143486;0;unknown
1311348827;10;9.4600267;51.4143486;0;unknown
1311347027;10;9.4600267;51.4143486;0;unknown
1311345227;10;9.4600267;51.4143486;0;unknown
1311343427;2599;9.460027;51.41435;0;unknown
1311343293;2599;9.460027;51.41435;0;unknown
1311341627;10;9.473031;51.3111419;0;Work
1311339827;10;9.473031;51.3111419;0;Work
1311339689;2599;9.460027;51.41435;0;unknown
1311338027;10;9.473031;51.3111419;0;Work
1311336227;10;9.473031;51.3111419;0;Work
1311336089;2599;9.460027;51.41435;0;unknown
1311334427;10;9.473031;51.3111419;0;Work
1311334288;60;9.465419;51.31245;0;unknown
1311334227;60;9.465419;51.31245;0;unknown
1311334163;60;9.465419;51.31245;0;unknown
1311334103;60;9.465419;51.31245;0;unknown
1311334043;198;9.465324;51.312474;0;unknown
1311333983;60;9.456506;51.313055;0;unknown
1311333923;60;9.456506;51.313055;0;unknown
1311333383;122;9.454778;51.309338;0;unknown
1311333309;166;9.453758;51.308808;0;unknown
1311333207;81;9.438016;51.306381;0;unknown
1311333140;538;9.438124;51.306493;0;unknown
1311332894;48;9.427858;51.304765;0;Home
1311332627;10;9.473031;51.3111419;0;Work
1311332462;71;9.431514;51.311233;0;unknown
1311331837;29;9.427968;51.304746;0;Home
1311331717;30;9.428076;51.304736;0;Home
1311331661;60;9.42779;51.304777;0;Home
1311330827;10;9.473031;51.3111419;0;Work
1311330394;57;9.473031;51.311141;0;Work
1311329973;57;9.473031;51.311141;0;Work
1311329027;57;9.473031;51.311141;0;Work
1311327227;57;9.473031;51.311141;0;Work
1311326348;57;9.473031;51.311141;0;Work
1311326291;59;9.472875;51.310868;0;Work
1311326227;59;9.472875;51.310868;0;Work
1311325427;10;9.4278669;51.3046798;0;Home
1311323888;54;9.474376;51.311339;0;Work
1311323627;10;9.4278669;51.3046798;0;Home
1311323462;59;9.473462;51.310868;0;Work
1311321827;10;9.4278669;51.3046798;0;Home
1311320027;10;9.4278669;51.3046798;0;Home
1311318231;59;9.473462;51.310868;0;Work
1311318228;10;9.4278669;51.3046798;0;Home
1311318171;59;9.473462;51.310868;0;Work
1311317003;10;9.4278669;51.3046798;0;Home
1311316303;58;9.474494;51.312607;0;Work
1311315343;10;9.4278669;51.3046798;0;Home
1311315203;10;9.4278669;51.3046798;0;Home
1311314581;44;9.4745109;51.3125671;0;Work
1311313403;36;9.427867;51.304678;0;Home
1311311731;36;9.427867;51.304678;0;Home
1311311603;36;9.427867;51.304678;0;Home
1311309803;36;9.427867;51.304678;0;Home
